course_id,listing_code,listed_in,rule,kept_as
217168,PHIL 333,PHIL,collapsed_cross_listing,ARTHIST 433A
217168,DLCL 333,DLCL,collapsed_cross_listing,ARTHIST 433A
217168,ENGLISH 333,ENGLISH,collapsed_cross_listing,ARTHIST 433A
217168,MUSIC 332,MUSIC,collapsed_cross_listing,ARTHIST 433A
217170,TAPS 151,TAPS,collapsed_cross_listing,TAPS 315
217226,URBANST 141,URBANST,collapsed_cross_listing,CSRE 141
217240,COMM 224,COMM,collapsed_cross_listing,COMM 124
217245,ENGR 102W,ENGR,collapsed_cross_listing,CEE 102W
217258,EARTHSYS 291,EARTHSYS,collapsed_cross_listing,EARTHSYS 191
217279,EE 285,EE,collapsed_cross_listing,CS 241
217282,FILMPROD 301T,FILMPROD,collapsed_cross_listing,FILMPROD 101T
217293,POLISCI 73,POLISCI,collapsed_cross_listing,CEE 263G
217293,PUBLPOL 73,PUBLPOL,collapsed_cross_listing,CEE 263G
217293,ENERGY 73,ENERGY,collapsed_cross_listing,CEE 263G
217300,CLASSICS 164,CLASSICS,collapsed_cross_listing,ARCHLGY 165
217312,MS&E 212,MS&E,collapsed_cross_listing,MS&E 112
217319,COMPLIT 357A,COMPLIT,collapsed_cross_listing,COMPLIT 257
217319,ITALIAN 257,ITALIAN,collapsed_cross_listing,COMPLIT 257
217319,ITALIAN 357,ITALIAN,collapsed_cross_listing,COMPLIT 257
217319,FRENCH 257,FRENCH,collapsed_cross_listing,COMPLIT 257
217319,FRENCH 357,FRENCH,collapsed_cross_listing,COMPLIT 257
217319,FEMGEN 257X,FEMGEN,collapsed_cross_listing,COMPLIT 257
217319,FEMGEN 357X,FEMGEN,collapsed_cross_listing,COMPLIT 257
217328,POLISCI 355C,POLISCI,collapsed_cross_listing,POLISCI 150C
217335,ILAC 211,ILAC,collapsed_cross_listing,COMPLIT 258A
217335,ILAC 311,ILAC,collapsed_cross_listing,COMPLIT 258A
217335,FRENCH 258A,FRENCH,collapsed_cross_listing,COMPLIT 258A
217360,TAPS 183C,TAPS,collapsed_cross_listing,MUSIC 183C
217363,CLASSICS 156,CLASSICS,collapsed_cross_listing,ARCHLGY 156
217363,CLASSICS 256,CLASSICS,collapsed_cross_listing,ARCHLGY 156
217389,RELIGST 135,RELIGST,collapsed_cross_listing,AFRICAAM 135A
217389,CSRE 135,CSRE,collapsed_cross_listing,AFRICAAM 135A
217389,GLOBAL 137,GLOBAL,collapsed_cross_listing,AFRICAAM 135A
217389,AMSTUD 135X,AMSTUD,collapsed_cross_listing,AFRICAAM 135A
217389,CSRE 120,CSRE,collapsed_cross_listing,AFRICAAM 135A
217402,FRENCH 87N,FRENCH,collapsed_cross_listing,FILMEDIA 87N
217409,ANTHRO 298C,ANTHRO,collapsed_cross_listing,ANTHRO 98C
217413,HISTORY 231P,HISTORY,collapsed_cross_listing,FRENCH 101
217497,DLCL 113Q,DLCL,collapsed_cross_listing,COMPLIT 113Q
217497,ILAC 113Q,ILAC,collapsed_cross_listing,COMPLIT 113Q
217519,MS&E 297,MS&E,collapsed_cross_listing,INTLPOL 341
217555,PSYCH 103F,PSYCH,collapsed_cross_listing,CSRE 103F
217555,PSYCH 203F,PSYCH,collapsed_cross_listing,CSRE 103F
217568,EPS 235,EPS,collapsed_cross_listing,EPS 135
217604,ASNAMST 110,ASNAMST,collapsed_cross_listing,AMSTUD 110A
217631,OCEANS 275,OCEANS,collapsed_cross_listing,ESS 275
217666,SURG 241,SURG,collapsed_cross_listing,ARTSTUDI 139
217670,ME 228,ME,collapsed_cross_listing,CS 226
217694,INTLPOL 200,INTLPOL,collapsed_cross_listing,CS 22A
217694,SYMSYS 122,SYMSYS,collapsed_cross_listing,CS 22A
217700,EDUC 389C,EDUC,collapsed_cross_listing,AFRICAAM 389C
217700,CSRE 385,CSRE,collapsed_cross_listing,AFRICAAM 389C
217700,PWR 194AJB,PWR,collapsed_cross_listing,AFRICAAM 389C
217701,HUMBIO 57,HUMBIO,collapsed_cross_listing,EPI 247
217751,CEE 276G,CEE,collapsed_cross_listing,CEE 176G
217760,HUMBIO 15SC,HUMBIO,collapsed_cross_listing,ANTHRO 25SC
217765,INTLPOL 285,INTLPOL,collapsed_cross_listing,EASTASN 285
217845,EARTHSYS 249,EARTHSYS,collapsed_cross_listing,EARTHSYS 149
217845,NATIVEAM 149,NATIVEAM,collapsed_cross_listing,EARTHSYS 149
217874,ESS 8,ESS,collapsed_cross_listing,EARTHSYS 8
217910,ANTHRO 216B,ANTHRO,collapsed_cross_listing,ANTHRO 116B
217910,ARCHLGY 116B,ARCHLGY,collapsed_cross_listing,ANTHRO 116B
217925,COMM 277E,COMM,collapsed_cross_listing,COMM 177E
217955,CME 285,CME,collapsed_cross_listing,BIOE 285
217955,ME 285,ME,collapsed_cross_listing,BIOE 285
218005,HISTORY 61N,HISTORY,collapsed_cross_listing,AMSTUD 61N
218008,HISTORY 253F,HISTORY,collapsed_cross_listing,AMSTUD 253F
218008,HISTORY 353F,HISTORY,collapsed_cross_listing,AMSTUD 253F
218014,HISTORY 337D,HISTORY,collapsed_cross_listing,HISTORY 237D
218017,ARTHIST 186B,ARTHIST,collapsed_cross_listing,AMSTUD 186D
218017,ASNAMST 186B,ASNAMST,collapsed_cross_listing,AMSTUD 186D
218017,ARTHIST 386B,ARTHIST,collapsed_cross_listing,AMSTUD 186D
218065,TAPS 170A,TAPS,collapsed_cross_listing,TAPS 370A
218079,HISTORY 256E,HISTORY,collapsed_cross_listing,AFRICAAM 256E
218079,AMSTUD 256E,AMSTUD,collapsed_cross_listing,AFRICAAM 256E
218083,HISTORY 238J,HISTORY,collapsed_cross_listing,AFRICAAM 238J
218083,HISTORY 338J,HISTORY,collapsed_cross_listing,AFRICAAM 238J
218103,HISTORY 178,HISTORY,collapsed_cross_listing,FILMEDIA 178
218103,HISTORY 78,HISTORY,collapsed_cross_listing,FILMEDIA 178
218103,ILAC 178,ILAC,collapsed_cross_listing,FILMEDIA 178
218109,EDUC 341,EDUC,collapsed_cross_listing,CSRE 141E
218109,EDUC 141,EDUC,collapsed_cross_listing,CSRE 141E
218112,SOC 297,SOC,collapsed_cross_listing,EDUC 349
218113,POLISCI 132A,POLISCI,collapsed_cross_listing,ETHICSOC 134R
218114,POLISCI 234,POLISCI,collapsed_cross_listing,ETHICSOC 234
218114,PHIL 176P,PHIL,collapsed_cross_listing,ETHICSOC 234
218115,POLISCI 446A,POLISCI,collapsed_cross_listing,POLISCI 246A
218116,POLISCI 211N,POLISCI,collapsed_cross_listing,INTLPOL 311N
218116,POLISCI 311N,POLISCI,collapsed_cross_listing,INTLPOL 311N
218117,HISTORY 311,HISTORY,collapsed_cross_listing,HISTORY 211
218117,JEWISHST 211,JEWISHST,collapsed_cross_listing,HISTORY 211
218118,HISTORY 116,HISTORY,collapsed_cross_listing,HISTORY 16
218154,COMM 254,COMM,collapsed_cross_listing,COMM 154
218154,SOC 154,SOC,collapsed_cross_listing,COMM 154
218154,CSRE 154T,CSRE,collapsed_cross_listing,COMM 154
218154,SOC 254C,SOC,collapsed_cross_listing,COMM 154
218163,GERMAN 232,GERMAN,collapsed_cross_listing,GERMAN 332
218164,GERMAN 231,GERMAN,collapsed_cross_listing,GERMAN 331
218165,GERMAN 230,GERMAN,collapsed_cross_listing,GERMAN 330
218166,ENGLISH 93Q,ENGLISH,collapsed_cross_listing,AMSTUD 93Q
218176,PWR 194MF,PWR,collapsed_cross_listing,FEMGEN 123
218184,EARTHSYS 47,EARTHSYS,collapsed_cross_listing,BIO 47
218185,CHINLANG 225,CHINLANG,collapsed_cross_listing,CHINLANG 125
218256,CEE 161C,CEE,collapsed_cross_listing,CEE 261C
218293,EDUC 389B,EDUC,collapsed_cross_listing,ANTHRO 398B
218293,LINGUIST 254,LINGUIST,collapsed_cross_listing,ANTHRO 398B
218293,CSRE 389B,CSRE,collapsed_cross_listing,ANTHRO 398B
218304,DLCL 11,DLCL,collapsed_cross_listing,CLASSICS 37
218304,HUMCORE 112,HUMCORE,collapsed_cross_listing,CLASSICS 37
218314,EDUC 107,EDUC,collapsed_cross_listing,EDUC 207
218314,SOC 107E,SOC,collapsed_cross_listing,EDUC 207
218314,SOC 205,SOC,collapsed_cross_listing,EDUC 207
218332,SURG 214,SURG,collapsed_cross_listing,CLASSICS 212
218366,LINGUIST 245A,LINGUIST,collapsed_cross_listing,LINGUIST 145
218366,PSYCH 140,PSYCH,collapsed_cross_listing,LINGUIST 145
218368,SLAVIC 160,SLAVIC,collapsed_cross_listing,COMPLIT 231B
218368,SLAVIC 360,SLAVIC,collapsed_cross_listing,COMPLIT 231B
218390,GERMAN 255,GERMAN,collapsed_cross_listing,ENGLISH 255
218435,PHYSICS 282,PHYSICS,collapsed_cross_listing,APPPHYS 282
218435,PHYSICS 182,PHYSICS,collapsed_cross_listing,APPPHYS 282
218463,FRENCH 238,FRENCH,collapsed_cross_listing,ARTHIST 238C
218467,PHIL 13,PHIL,collapsed_cross_listing,FRENCH 13
218467,HUMCORE 13,HUMCORE,collapsed_cross_listing,FRENCH 13
218467,HISTORY 239C,HISTORY,collapsed_cross_listing,FRENCH 13
218470,ANTHRO 210,ANTHRO,collapsed_cross_listing,ANTHRO 110
218470,ARCHLGY 110,ARCHLGY,collapsed_cross_listing,ANTHRO 110
218495,GEOPHYS 308,GEOPHYS,collapsed_cross_listing,CEE 308
218520,SLAVIC 270,SLAVIC,collapsed_cross_listing,COMPLIT 270
218539,DLCL 100,DLCL,collapsed_cross_listing,COMPLIT 100
218539,FRENCH 175,FRENCH,collapsed_cross_listing,COMPLIT 100
218539,ITALIAN 175,ITALIAN,collapsed_cross_listing,COMPLIT 100
218539,GERMAN 175,GERMAN,collapsed_cross_listing,COMPLIT 100
218539,HISTORY 106E,HISTORY,collapsed_cross_listing,COMPLIT 100
218539,ILAC 175,ILAC,collapsed_cross_listing,COMPLIT 100
218539,URBANST 153,URBANST,collapsed_cross_listing,COMPLIT 100
218545,CS 237A,CS,collapsed_cross_listing,AA 274A
218545,EE 260A,EE,collapsed_cross_listing,AA 274A
218545,ME 274A,ME,collapsed_cross_listing,AA 274A
218558,FILMEDIA 129,FILMEDIA,collapsed_cross_listing,AMSTUD 129
218558,FILMEDIA 329,FILMEDIA,collapsed_cross_listing,AMSTUD 129
218558,FILMEDIA 429,FILMEDIA,collapsed_cross_listing,AMSTUD 129
218595,EARTHSYS 125,EARTHSYS,collapsed_cross_listing,CSRE 125E
218595,EARTHSYS 225,EARTHSYS,collapsed_cross_listing,CSRE 125E
218595,URBANST 125,URBANST,collapsed_cross_listing,CSRE 125E
218600,MS&E 206,MS&E,collapsed_cross_listing,CS 269I
218601,CS 273B,CS,collapsed_cross_listing,BMDS 273
218601,GENE 236,GENE,collapsed_cross_listing,BMDS 273
218691,URBANST 183,URBANST,collapsed_cross_listing,CEE 131E
218709,EPI 264,EPI,collapsed_cross_listing,BMDS 243
218709,STATS 264,STATS,collapsed_cross_listing,BMDS 243
218710,EPI 265,EPI,collapsed_cross_listing,BMDS 238
218710,PSYC 265,PSYC,collapsed_cross_listing,BMDS 238
218714,DBIO 219,DBIO,collapsed_cross_listing,BIOE 219
218760,JEWISHST 481,JEWISHST,collapsed_cross_listing,HISTORY 481
218760,JEWISHST 287S,JEWISHST,collapsed_cross_listing,HISTORY 481
218785,JEWISHST 147B,JEWISHST,collapsed_cross_listing,COMPLIT 127B
218795,EBS 273,EBS,collapsed_cross_listing,CEE 273B
218801,COMPLIT 348,COMPLIT,collapsed_cross_listing,CHILATST 247
218801,ILAC 348,ILAC,collapsed_cross_listing,CHILATST 247
218808,CSRE 55N,CSRE,collapsed_cross_listing,COMPLIT 55N
218820,CS 206,CS,collapsed_cross_listing,COMM 281
218831,DANCE 29,DANCE,collapsed_cross_listing,AFRICAAM 29C
218833,GENE 207,GENE,collapsed_cross_listing,BIOE 301D
218853,JEWISHST 249A,JEWISHST,collapsed_cross_listing,COMPLIT 259A
218890,RAD 235,RAD,collapsed_cross_listing,BMP 235
218893,LATINAM 248,LATINAM,collapsed_cross_listing,AFRICAAM 248
218893,CSRE 248,CSRE,collapsed_cross_listing,AFRICAAM 248
218893,CHILATST 248A,CHILATST,collapsed_cross_listing,AFRICAAM 248
218904,SOC 384,SOC,collapsed_cross_listing,EDUC 326
218909,EASTASN 143,EASTASN,collapsed_cross_listing,EASTASN 243
218973,PUBLPOL 203F,PUBLPOL,collapsed_cross_listing,PUBLPOL 103F
219053,POLISCI 14SC,POLISCI,collapsed_cross_listing,CEE 17SC
219053,EARTHSYS 16SC,EARTHSYS,collapsed_cross_listing,CEE 17SC
219053,HISTORY 29SC,HISTORY,collapsed_cross_listing,CEE 17SC
219083,COMPLIT 302,COMPLIT,collapsed_cross_listing,COMPLIT 102
219122,MUSIC 31N,MUSIC,collapsed_cross_listing,ASNAMST 31N
219134,RAD 230,RAD,collapsed_cross_listing,BMP 230
219146,TAPS 250J,TAPS,collapsed_cross_listing,AFRICAAM 250J
219146,AMSTUD 250J,AMSTUD,collapsed_cross_listing,AFRICAAM 250J
219146,FEMGEN 250J,FEMGEN,collapsed_cross_listing,AFRICAAM 250J
219146,CSRE 250J,CSRE,collapsed_cross_listing,AFRICAAM 250J
219162,HISTORY 318,HISTORY,collapsed_cross_listing,HISTORY 218
219162,RELIGST 218X,RELIGST,collapsed_cross_listing,HISTORY 218
219162,RELIGST 318X,RELIGST,collapsed_cross_listing,HISTORY 218
219171,HISTORY 402D,HISTORY,collapsed_cross_listing,HISTORY 202S
219171,JEWISHST 282S,JEWISHST,collapsed_cross_listing,HISTORY 202S
219171,JEWISHST 482D,JEWISHST,collapsed_cross_listing,HISTORY 202S
219175,HISTORY 205K,HISTORY,collapsed_cross_listing,AFRICAAM 205K
219175,HISTORY 305K,HISTORY,collapsed_cross_listing,AFRICAAM 205K
219175,AMSTUD 205K,AMSTUD,collapsed_cross_listing,AFRICAAM 205K
219179,HISTORY 251J,HISTORY,collapsed_cross_listing,AFRICAAM 251J
219179,AMSTUD 251J,AMSTUD,collapsed_cross_listing,AFRICAAM 251J
219179,HISTORY 351J,HISTORY,collapsed_cross_listing,AFRICAAM 251J
219182,JEWISHST 86Q,JEWISHST,collapsed_cross_listing,HISTORY 86Q
219216,HISTORY 332G,HISTORY,collapsed_cross_listing,HISTORY 232G
219221,JEWISHST 31Q,JEWISHST,collapsed_cross_listing,HISTORY 31Q
219225,NATIVEAM 35N,NATIVEAM,collapsed_cross_listing,BIO 35N
219248,RELIGST 333X,RELIGST,collapsed_cross_listing,EDUC 412
219258,AFRICAAM 254G,AFRICAAM,collapsed_cross_listing,AFRICAAM 154G
219258,TAPS 154G,TAPS,collapsed_cross_listing,AFRICAAM 154G
219258,CSRE 154D,CSRE,collapsed_cross_listing,AFRICAAM 154G
219258,FEMGEN 154G,FEMGEN,collapsed_cross_listing,AFRICAAM 154G
219258,TAPS 354G,TAPS,collapsed_cross_listing,AFRICAAM 154G
219269,RELIGST 262,RELIGST,collapsed_cross_listing,CLASSICS 262
219269,RELIGST 362,RELIGST,collapsed_cross_listing,CLASSICS 262
219269,FEMGEN 262,FEMGEN,collapsed_cross_listing,CLASSICS 262
219269,FEMGEN 362R,FEMGEN,collapsed_cross_listing,CLASSICS 262
219273,RELIGST 53,RELIGST,collapsed_cross_listing,JEWISHST 53
219278,RELIGST 364,RELIGST,collapsed_cross_listing,RELIGST 264
219298,COMM 258,COMM,collapsed_cross_listing,COMM 158
219301,POLISCI 130,POLISCI,collapsed_cross_listing,ETHICSOC 130
219301,PHIL 171P,PHIL,collapsed_cross_listing,ETHICSOC 130
219304,REES 240P,REES,collapsed_cross_listing,POLISCI 140P
219308,JAPAN 292,JAPAN,collapsed_cross_listing,JAPAN 192
219326,GERMAN 347,GERMAN,collapsed_cross_listing,GERMAN 147
219352,SOMGEN 150Q,SOMGEN,collapsed_cross_listing,FEMGEN 150Q
219363,PSYCH 21N,PSYCH,collapsed_cross_listing,AFRICAAM 121N
219363,CSRE 21N,CSRE,collapsed_cross_listing,AFRICAAM 121N
219364,MS&E 211X,MS&E,collapsed_cross_listing,MS&E 111X
219374,PSYCH 249,PSYCH,collapsed_cross_listing,CS 375
219376,SYMSYS 206,SYMSYS,collapsed_cross_listing,PSYCH 247
219396,FRENCH 192,FRENCH,collapsed_cross_listing,FEMGEN 192
219396,FILMEDIA 112,FILMEDIA,collapsed_cross_listing,FEMGEN 192
219396,FRENCH 392,FRENCH,collapsed_cross_listing,FEMGEN 192
219407,POLISCI 141A,POLISCI,collapsed_cross_listing,CSRE 141S
219436,ESS 224,ESS,collapsed_cross_listing,CEE 260D
219451,EARTHSYS 223,EARTHSYS,collapsed_cross_listing,EARTHSYS 123A
219451,ESS 123,ESS,collapsed_cross_listing,EARTHSYS 123A
219451,ESS 223,ESS,collapsed_cross_listing,EARTHSYS 123A
219466,GERMAN 367,GERMAN,collapsed_cross_listing,GERMAN 267
219482,SUST 220,SUST,collapsed_cross_listing,NATIVEAM 220
219489,ENGR 60,ENGR,collapsed_cross_listing,CEE 146S
219499,MUSIC 153A,MUSIC,collapsed_cross_listing,ARTSINST 141
219500,EE 165,EE,collapsed_cross_listing,EE 230
219500,GEOPHYS 165,GEOPHYS,collapsed_cross_listing,EE 230
219500,GEOPHYS 230,GEOPHYS,collapsed_cross_listing,EE 230
219516,HISTORY 304A,HISTORY,collapsed_cross_listing,HISTORY 204A
219516,HISTORY 299CA,HISTORY,collapsed_cross_listing,HISTORY 204A
219520,PUBLPOL 14,PUBLPOL,collapsed_cross_listing,ECON 14
219537,HISTORY 45S,HISTORY,collapsed_cross_listing,AFRICAAM 145S
219537,CSRE 45S,CSRE,collapsed_cross_listing,AFRICAAM 145S
219551,EARTHSYS 162,EARTHSYS,collapsed_cross_listing,CS 325B
219551,EARTHSYS 262,EARTHSYS,collapsed_cross_listing,CS 325B
219553,EPS 205,EPS,collapsed_cross_listing,EARTHSYS 205A
219553,ESS 205,ESS,collapsed_cross_listing,EARTHSYS 205A
219565,FEMGEN 387X,FEMGEN,collapsed_cross_listing,FEMGEN 287X
219565,FRENCH 387,FRENCH,collapsed_cross_listing,FEMGEN 287X
219565,FRENCH 287,FRENCH,collapsed_cross_listing,FEMGEN 287X
219578,EE 104,EE,collapsed_cross_listing,CME 107
219597,SOC 156A,SOC,collapsed_cross_listing,AMSTUD 156
219597,SOC 256A,SOC,collapsed_cross_listing,AMSTUD 156
219597,CSRE 156,CSRE,collapsed_cross_listing,AMSTUD 156
219597,URBANST 156A,URBANST,collapsed_cross_listing,AMSTUD 156
219598,CHEM 161,CHEM,collapsed_cross_listing,CHEM 261
219610,STS 200N,STS,collapsed_cross_listing,AFRICAAM 200N
219610,EDUC 314,EDUC,collapsed_cross_listing,AFRICAAM 200N
219610,CSRE 314,CSRE,collapsed_cross_listing,AFRICAAM 200N
219613,PHIL 281C,PHIL,collapsed_cross_listing,PHIL 181C
219619,PHIL 213A,PHIL,collapsed_cross_listing,PHIL 113A
219636,FILMEDIA 335,FILMEDIA,collapsed_cross_listing,FILMEDIA 135
219636,GLOBAL 135,GLOBAL,collapsed_cross_listing,FILMEDIA 135
219652,FEMGEN 131,FEMGEN,collapsed_cross_listing,CSRE 131A
219652,FILMEDIA 131A,FILMEDIA,collapsed_cross_listing,CSRE 131A
219663,FEMGEN 143,FEMGEN,collapsed_cross_listing,ANES 143
219663,SOC 188,SOC,collapsed_cross_listing,ANES 143
219663,SOC 288,SOC,collapsed_cross_listing,ANES 143
219695,TAPS 258,TAPS,collapsed_cross_listing,AFRICAAM 258
219695,CSRE 258,CSRE,collapsed_cross_listing,AFRICAAM 258
219695,FEMGEN 258X,FEMGEN,collapsed_cross_listing,AFRICAAM 258
219695,AMSTUD 258B,AMSTUD,collapsed_cross_listing,AFRICAAM 258
219711,EBS 183,EBS,collapsed_cross_listing,EARTHSYS 183
219712,FEMGEN 132,FEMGEN,collapsed_cross_listing,AFRICAAM 138
219712,FEMGEN 332,FEMGEN,collapsed_cross_listing,AFRICAAM 138
219712,CSRE 133,CSRE,collapsed_cross_listing,AFRICAAM 138
219720,COMM 245,COMM,collapsed_cross_listing,COMM 145
219763,TAPS 183E,TAPS,collapsed_cross_listing,MUSIC 183E
219790,BIO 191,BIO,collapsed_cross_listing,BIO 332
219810,ME 268,ME,collapsed_cross_listing,EDUC 468
219814,PSYCH 30N,PSYCH,collapsed_cross_listing,CSRE 30N
219814,SOC 179N,SOC,collapsed_cross_listing,CSRE 30N
219814,EDUC 30N,EDUC,collapsed_cross_listing,CSRE 30N
219818,GENE 268,GENE,collapsed_cross_listing,BIOS 268
219853,DANCE 160J,DANCE,collapsed_cross_listing,AFRICAAM 160J
219853,CSRE 160J,CSRE,collapsed_cross_listing,AFRICAAM 160J
219856,EDUC 150,EDUC,collapsed_cross_listing,AFRICAAM 150
219863,RESPROG 3C,RESPROG,collapsed_cross_listing,CHILATST 3C
219866,RESPROG 4A,RESPROG,collapsed_cross_listing,ASNAMST 4A
219867,RESPROG 4B,RESPROG,collapsed_cross_listing,ASNAMST 4B
219878,CEE 207R,CEE,collapsed_cross_listing,CEE 107R
219881,ENGLISH 91A,ENGLISH,collapsed_cross_listing,AMSTUD 91A
219881,ASNAMST 91A,ASNAMST,collapsed_cross_listing,AMSTUD 91A
219890,CSRE 217,CSRE,collapsed_cross_listing,CSRE 117
219890,ENGR 117,ENGR,collapsed_cross_listing,CSRE 117
219890,FEMGEN 117,FEMGEN,collapsed_cross_listing,CSRE 117
219890,FEMGEN 217,FEMGEN,collapsed_cross_listing,CSRE 117
219890,ENGR 217,ENGR,collapsed_cross_listing,CSRE 117
219894,TAPS 278C,TAPS,collapsed_cross_listing,TAPS 178C
219927,CLASSICS 216,CLASSICS,collapsed_cross_listing,CLASSICS 116
219927,HUMRTS 106,HUMRTS,collapsed_cross_listing,CLASSICS 116
219927,ETHICSOC 106,ETHICSOC,collapsed_cross_listing,CLASSICS 116
219930,DANCE 128,DANCE,collapsed_cross_listing,AFRICAAM 128
219940,KOREA 350,KOREA,collapsed_cross_listing,KOREA 250
219983,GLOBAL 136,GLOBAL,collapsed_cross_listing,ETHICSOC 103X
219983,POLISCI 136,POLISCI,collapsed_cross_listing,ETHICSOC 103X
219983,HISTORY 283M,HISTORY,collapsed_cross_listing,ETHICSOC 103X
219993,ENGLISH 350,ENGLISH,collapsed_cross_listing,COMPLIT 350L
220010,COMPLIT 319,COMPLIT,collapsed_cross_listing,COMPLIT 119
220014,STATS 251,STATS,collapsed_cross_listing,BMDS 251
220065,TAPS 21T,TAPS,collapsed_cross_listing,FEMGEN 21T
220083,MED 268,MED,collapsed_cross_listing,ASNAMST 268
220124,MED 224,MED,collapsed_cross_listing,HRP 224
220124,PUBLPOL 224,PUBLPOL,collapsed_cross_listing,HRP 224
220128,RAD 802,RAD,collapsed_cross_listing,BMP 802
220167,SLAVIC 121,SLAVIC,collapsed_cross_listing,REES 221
220167,SLAVIC 221,SLAVIC,collapsed_cross_listing,REES 221
220186,PEDS 219,PEDS,collapsed_cross_listing,DESIGN 264
220196,ARTHIST 431,ARTHIST,collapsed_cross_listing,ARTHIST 231
220196,HISTORY 231,HISTORY,collapsed_cross_listing,ARTHIST 231
220196,HISTORY 331,HISTORY,collapsed_cross_listing,ARTHIST 231
220196,ITALIAN 231,ITALIAN,collapsed_cross_listing,ARTHIST 231
220196,ITALIAN 331,ITALIAN,collapsed_cross_listing,ARTHIST 231
220218,HISTORY 55F,HISTORY,collapsed_cross_listing,AFRICAAM 55F
220218,HISTORY 155F,HISTORY,collapsed_cross_listing,AFRICAAM 55F
220218,AMSTUD 55F,AMSTUD,collapsed_cross_listing,AFRICAAM 55F
220218,AMSTUD 155F,AMSTUD,collapsed_cross_listing,AFRICAAM 55F
220218,CSRE 55F,CSRE,collapsed_cross_listing,AFRICAAM 55F
220218,CSRE 155F,CSRE,collapsed_cross_listing,AFRICAAM 55F
220220,HISTORY 137D,HISTORY,collapsed_cross_listing,HISTORY 37D
220238,HISTORY 354E,HISTORY,collapsed_cross_listing,HISTORY 254E
220253,STS 200G,STS,collapsed_cross_listing,HISTORY 200D
220254,GERMAN 313,GERMAN,collapsed_cross_listing,GERMAN 213
220254,HISTORY 213F,HISTORY,collapsed_cross_listing,GERMAN 213
220254,HISTORY 313F,HISTORY,collapsed_cross_listing,GERMAN 213
220256,HISTORY 12N,HISTORY,collapsed_cross_listing,CLASSICS 12N
220273,OCEANS 173HA,OCEANS,collapsed_cross_listing,OCEANS 273HA
220277,SYMSYS 132,SYMSYS,collapsed_cross_listing,PSYCH 132
220288,BIO 272,BIO,collapsed_cross_listing,BIO 172
220289,COMM 277B,COMM,collapsed_cross_listing,COMM 177B
220318,SOC 349,SOC,collapsed_cross_listing,CSRE 349
220321,SOC 298,SOC,collapsed_cross_listing,PSYCH 270
220321,SOC 398,SOC,collapsed_cross_listing,PSYCH 270
220322,SOC 3,SOC,collapsed_cross_listing,CSRE 3P
220322,PUBLPOL 113,PUBLPOL,collapsed_cross_listing,CSRE 3P
220344,ENGLISH 41N,ENGLISH,collapsed_cross_listing,AMSTUD 41N
220344,TAPS 40N,TAPS,collapsed_cross_listing,AMSTUD 41N
220346,ENGLISH 312A,ENGLISH,collapsed_cross_listing,ENGLISH 212
220351,FEMGEN 125V,FEMGEN,collapsed_cross_listing,ENGLISH 125
220356,FEMGEN 146CW,FEMGEN,collapsed_cross_listing,ENGLISH 146CW
220384,ARTHIST 339,ARTHIST,collapsed_cross_listing,ARTHIST 139
220384,EASTASN 339A,EASTASN,collapsed_cross_listing,ARTHIST 139
220384,CHINA 139,CHINA,collapsed_cross_listing,ARTHIST 139
220384,CHINA 339,CHINA,collapsed_cross_listing,ARTHIST 139
220388,INTNLREL 183,INTNLREL,collapsed_cross_listing,HISTORY 206C
220391,FILMPROD 351,FILMPROD,collapsed_cross_listing,FILMPROD 151
220396,MUSIC 192F,MUSIC,collapsed_cross_listing,ARTSTUDI 175
220397,FEMGEN 350A,FEMGEN,collapsed_cross_listing,ANTHRO 350A
220406,MUSIC 118,MUSIC,collapsed_cross_listing,AFRICAAM 218
220406,CSRE 118D,CSRE,collapsed_cross_listing,AFRICAAM 218
220408,ENVRES 223,ENVRES,collapsed_cross_listing,EARTHSYS 194
220414,FRENCH 236,FRENCH,collapsed_cross_listing,COMPLIT 236A
220414,FRENCH 336,FRENCH,collapsed_cross_listing,COMPLIT 236A
220414,URBANST 140F,URBANST,collapsed_cross_listing,COMPLIT 236A
220414,CSRE 140S,CSRE,collapsed_cross_listing,COMPLIT 236A
220414,HISTORY 245C,HISTORY,collapsed_cross_listing,COMPLIT 236A
220414,JEWISHST 236A,JEWISHST,collapsed_cross_listing,COMPLIT 236A
220416,BIO 127,BIO,collapsed_cross_listing,BIO 247
220416,GENE 247,GENE,collapsed_cross_listing,BIO 247
220446,PHYSICS 266,PHYSICS,collapsed_cross_listing,PHYSICS 166
220469,CLASSICS 218,CLASSICS,collapsed_cross_listing,CLASSICS 118
220469,HUMRTS 109,HUMRTS,collapsed_cross_listing,CLASSICS 118
220477,RELIGST 150,RELIGST,collapsed_cross_listing,COMPLIT 31
220477,HUMCORE 111,HUMCORE,collapsed_cross_listing,COMPLIT 31
